674	9.78423E6
675	9.46881E6
676	9.2507E6
677	9.37425E6
678	9.07752E6
679	8.73547E6
680	8.79525E6
681	8.21918E6
682	8.11861E6
683	7.85471E6
684	7.62427E6
685	7.49618E6
686	7.20203E6
687	6.87935E6
688	6.93542E6
689	6.40701E6
690	6.51559E6
691	6.45792E6
692	6.384E6
693	6.21322E6
694	6.17982E6
695	6.01615E6
696	6.12538E6
697	5.87699E6
698	5.77298E6
699	5.68827E6
700	5.54543E6
701	5.51751E6
702	5.45999E6
703	5.3666E6
704	5.33767E6
705	5.33886E6
706	5.2476E6
707	5.18372E6
708	4.99037E6
709	4.79756E6
710	4.72601E6
711	4.6446E6
712	4.57945E6
713	4.52724E6
714	4.35327E6
715	4.29505E6
716	4.2279E6
717	4.13411E6
718	4.10183E6
719	4.01596E6
720	3.93234E6
